,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
3296,The Outsider,movie,2018,TV-MA,121 min,"An American soldier imprisoned in postwar Japan enters the dark world of the yakuza, adopting their way of life in repayment for his freedom.","Dramas,Thrillers","Jared Leto,Tadanobu Asano,Kippei Shiina,Shioli Kutsuna,Emile Hirsch,Raymond Nicholson,Rory Cochrane,Nao Omori,Min Tanaka",Martin Zandvliet,United States,https://www.imdb.com/title/tt2011311/?ref_=plg_rt_1,"Added to Netflix:March 9, 2018"
3297,The Outsider,movie,2019,TV-MA,86 min,A frontier sheriff tries to protect his sadistic son from a Chinese railroad worker hellbent on revenge.,Movies,"Jon Foo,Trace Adkins,Sean Patrick Flanery,Kaiwi Lyman,Nelli Tsay,Danny Trejo,Mitchell L. Johnson,Philip V. Bruenn",Timothy Woodward Jr.,United States,https://www.imdb.com/title/tt10303892/?ref_=plg_rt_1,"Added to Netflix:September 15, 2019"
3298,The Package,movie,2018,TV-MA,95 min,"After their buddy suffers an unfortunate accident during spring break, four pals risk everything – including their dignity – to make him whole again.",Comedies,"Daniel Doheny,Geraldine Viswanathan,Luke Spencer Roberts,Eduardo Franco,Sadie Calvano",Jake Szymanski,United States,https://www.imdb.com/title/tt7525778/?ref_=plg_rt_1,"Added to Netflix:August 10, 2018"
3299,The Patriot,movie,2000,R,165 min,A widower and past war hero just wants to live in peace and farm his land – until a cruel British officer brings the American Revolution to his door.,"Action & Adventure,Dramas","Mel Gibson,Heath Ledger,Joely Richardson,Jason Isaacs,Chris Cooper,Tchéky Karyo,Rene Auberjonois,Lisa Brenner,Tom Wilkinson,Donal Logue,Leon Rippy",Roland Emmerich,"United States,Germany",https://www.imdb.com/title/tt0187393/?ref_=plg_rt_1,"Added to Netflix:May 1, 2020"
3300,The Perfect Date,movie,2019,TV-14,91 min,"To earn money for college, a high schooler launches an app offering his services as a fake date. But when real feelings emerge, things get complicated.","Comedies,Romantic Movies","Noah Centineo,Laura Marano,Camila Mendes,Odiseas Georgiadis,Matt Walsh,Joe Chrest,Carrie Lazar,Alex Biglane,Blaine Kern III,Zak Steiner",Chris Nelson,United States,https://www.imdb.com/title/tt8201170/?ref_=plg_rt_1,"Added to Netflix:April 12, 2019"
3301,The Perfect Day,movie,2018,TV-14,93 min,"French soccer fans, celebrities and athletes retrace the exhilarating events of July 12, 1998, as France earned a historic win in the World Cup final.","Documentaries,International Movies,Sports Movies",,Jean-Pierre Devillers,,,"Added to Netflix:September 1, 2018"
3302,The Perfect Dictatorship,movie,2014,TV-MA,143 min,"After accepting a colossal bribe, a powerful TV conglomerate gins up fake news stories to enhance the image of a notoriously corrupt politician.","Comedies,Dramas,International Movies","Damián Alcázar,Alfonso Herrera,Joaquín Cosio,Osvaldo Benavides,Silvia Navarro,Flavio Medina,Saúl Lisazo,Tony Dalton",Luis Estrada,Mexico,https://www.imdb.com/title/tt3970854/?ref_=plg_rt_1,"Added to Netflix:June 1, 2015"
3303,The Perfection,movie,2019,TV-MA,91 min,"In this twisty horror-thriller, a once-promising music prodigy reconnects with her former mentors, only to find them taken with a talented new pupil.","Horror Movies,LGBTQ Movies,Thrillers","Allison Williams,Logan Browning,Steven Weber,Alaina Huffman,Mark Kandborg,Graeme Duffy",Richard Shepard,United States,https://www.imdb.com/title/tt7772580/?ref_=plg_rt_1,"Added to Netflix:May 24, 2019"
3304,The Perks of Being a Wallflower,movie,2012,PG-13,103 min,A shy freshman struggling with depression deals with his best friend's suicide and his first love in this engaging coming-of-age tale.,"Comedies,Dramas","Logan Lerman,Emma Watson,Ezra Miller,Mae Whitman,Paul Rudd,Nina Dobrev,Johnny Simmons,Dylan McDermott,Kate Walsh,Joan Cusack,Melanie Lynskey",Stephen Chbosky,United States,https://www.imdb.com/title/tt1659337/?ref_=plg_rt_1,"Added to Netflix:April 1, 2020"
3305,The Photographer Of Mauthausen,movie,2018,TV-MA,110 min,A Catalán prisoner at a Nazi concentration camp uses his office job to steal photo negatives of the atrocities committed there. Based on true events.,"Dramas,International Movies","Mario Casas,Richard van Weyden,Alain Hernández,Adrià Salazar,Eduard Buch,Stefan Weinert,Rubén Yuste,Nikola Stojanovic,Frank Feys,Marc Rodríguez,Albert Mora,Luka Peros,Rainer Reiners,Toni Gomila,Emilio Gavira,Macarena Gómez",Mar Targarona,Spain,https://www.imdb.com/title/tt6704776/?ref_=plg_rt_1,"Added to Netflix:February 23, 2019"
3306,The Physician,movie,2013,R,155 min,A medical apprentice in 11th-century Persia disguises himself as a Jew to study at a school that does not admit Christians.,"Action & Adventure,Dramas,International Movies","Tom Payne,Ben Kingsley,Stellan Skarsgård,Olivier Martinez,Emma Rigby,Elyas M'Barek,Fahri Yardim,Makram Khoury,Michael Marcus",Philipp Stölzl,Germany,https://www.imdb.com/title/tt2101473/?ref_=plg_rt_1,"Added to Netflix:July 15, 2015"
3307,The Pianist,movie,2002,R,149 min,Famed Polish pianist Wladyslaw Szpilman struggles to survive the onslaught of Nazi tyranny during World War II in this drama based on his memoirs.,"Dramas,Independent Movies,International Movies","Adrien Brody,Thomas Kretschmann,Frank Finlay,Maureen Lipman,Emilia Fox,Ed Stoppard,Julia Rayner,Jessica Kate Meyer,Ronan Vibert,Ruth Platt",Roman Polanski,"United Kingdom,France,Poland,Germany",https://www.imdb.com/title/tt0253474/?ref_=plg_rt_1,"Added to Netflix:February 1, 2020"
3308,The Pixar Story,movie,2007,G,89 min,Go behind the scenes at Pixar Animation Studios with this Emmy-nominated documentary tracing the creation and history of the groundbreaking company.,Documentaries,Stacy Keach,Leslie Iwerks,United States,https://www.imdb.com/title/tt1059955/?ref_=plg_rt_1,"Added to Netflix:November 18, 2018"
3309,The Plagues of Breslau,movie,2018,TV-MA,94 min,"After a body is found sewn inside a cow hide, a Wrocław detective discovers a killer is recreating an 18th-century ""plague"" of criminal punishments.","International Movies,Thrillers","Małgorzata Kożuchowska,Daria Widawska,Katarzyna Bujakiewicz,Maria Dejmek,Andrzej Grabowski,Ewa Kasprzyk,Jacek Beler,Wojciech Kalinowski,Igor Kujawski,Iwona Bielska,Tomasz Oświeciński",Patryk Vega,Poland,https://www.imdb.com/title/tt8618118/?ref_=plg_rt_1,"Added to Netflix:April 22, 2020"
3310,The Platform,movie,2019,TV-MA,95 min,"In a prison where inmates on high floors eat better than those below, who get the scant scraps, one man tries to effect change so everyone gets enough.","Independent Movies,International Movies,Thrillers","Iván Massagué,Antonia San Juan,Zorion Eguileor,Emilio Buale,Alexandra Masangkay",Galder Gaztelu-Urrutia,Spain,https://www.imdb.com/title/tt8228288/?ref_=plg_rt_1,"Added to Netflix:March 20, 2020"
3311,The Player,movie,2012,TV-MA,110 min,"To save his father’s company from bankruptcy, a rich, spoiled playboy is forced to wed a no-nonsense woman, who's just as unhappy to be marrying him.","Comedies,International Movies","Ramez Galal,Emy Samir Ghanim,Edward Fouad,Hassan Hosny,Yousef Fawzy,Samar Gaber,Ragaa Al-Geddawy,Maha Abou Ouf,Mai El-Kady",Ahmad El-Badri,,,"Added to Netflix:June 20, 2019"
3312,The Polar Express,movie,2004,G,100 min,"In this warm-hearted tale, a young boy's faith in the holiday spirit is revived after he makes his way by train to the North Pole on Christmas Eve.",Children & Family Movies,"Tom Hanks,Leslie Zemeckis,Eddie Deezen,Nona Gaye,Peter Scolari,Brendan King,Andy Pellick,Michael Jeter,Chris Coppola,Julene Renee",Robert Zemeckis,United States,https://www.imdb.com/title/tt0338348/?ref_=plg_rt_1,"Added to Netflix:April 1, 2020"
3313,The Polka King,movie,2018,TV-14,94 min,"Determined to make it big in America, Polish-born bandleader Jan Lewan draws his fans into a Ponzi scheme in this comedy based on a true story.","Comedies,Independent Movies","Jack Black,Jenny Slate,Jason Schwartzman,Jacki Weaver,J.B. Smoove,Vanessa Bayer,Robert Capron,Willie Garson,Lew Schneider",Maya Forbes,United States,https://www.imdb.com/title/tt5539052/?ref_=plg_rt_1,"Added to Netflix:January 12, 2018"
3314,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,movie,2017,TV-14,96 min,"This colorful documentary explores the origins and impact of He-Man, a character whose power stretched well beyond a toy line and children's TV show.",Documentaries,,"Randall Lobb,Robert McCallum","Canada,United States",https://www.imdb.com/title/tt5338774/?ref_=plg_rt_1,"Added to Netflix:August 24, 2018"
3315,The President's Barber,movie,2004,TV-MA,116 min,"The personal barber to the president, as well as his wife and only son, get tangled in the political chaos that gripped South Korea in the late 1900s.","Comedies,Dramas,International Movies","Kang-ho Song,So-ri Moon,Jae-eung Lee,Yeong-jin Jo,Byung-ho Son,Yong-soo park,Seung-soo Ryu,Ju-sang Yun,Gyu-su Jeong,Dal-su Oh",Chan-sang Lim,South Korea,https://www.imdb.com/title/tt0406853/?ref_=plg_rt_1,"Added to Netflix:October 1, 2017"
3316,The Price of Success,movie,2017,TV-MA,92 min,"Struggling to balance family ties and a career, a rising comedian of Parisian banlieue roots learns the true price of fame.","Dramas,International Movies","Tahar Rahim,Maïwenn Le Besco,Roschdy Zem,Grégoire Colin,Sultan,Ali Marhyar,Camille Lellouche,Saïda Bekkouche,Meriem Serbah,Salma Lahmer",Teddy Lussi-Modeste,France,https://www.imdb.com/title/tt6194540/?ref_=plg_rt_1,"Added to Netflix:April 30, 2018"
3317,The Princess and the Frog,movie,2009,G,98 min,"In New Orleans during the Jazz Age, a beautiful girl named Tiana has a fateful encounter with frog prince who desperately wants to be human again.",Children & Family Movies,"Anika Noni Rose,Bruno Campos,Keith David,Michael-Leon Wooley,Jennifer Cody,Jim Cummings,Peter Bartlett,Jenifer Lewis,Oprah Winfrey,Terrence Howard,John Goodman,Emeril Lagasse,June Christopher,Paul Briggs,Rob Edwards,John Kassir,Fred Tatasciore,Kimberly Russell,Rif Hutton,Randy Newman,Bridget Hoffman,Corey Burton,Joe Whyte,Michael Colyar,Bruce Smith,Terri Douglas,Claudette Wells,Roger Aaron Brown,Mona Marshall,Terence Blanchard,Kwesi Boakye,Mick Wingert,David Cowgill,Peter Renaday,John Musker,Ritchie Montgomery,Jerry Kernion,Philip Proctor,Eddie Frierson","Ron Clements,John Musker",United States,https://www.imdb.com/title/tt0780521/?ref_=plg_rt_1,"Added to Netflix:July 16, 2019"
3318,The Princess Switch,movie,2018,TV-G,102 min,"When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places.","Children & Family Movies,Dramas,Romantic Movies","Vanessa Hudgens,Sam Palladio,Nick Sagar,Suanne Braun,Mark Fleischmann,Amy Griffiths,Sara Stewart,Pavel Douglas,Robin Soans,Calliope Taylor,Natali Yura,Alexa Adeosun",,United States,https://www.imdb.com/title/tt8954732/?ref_=plg_rt_1,"Added to Netflix:November 16, 2018"
3319,The Promise,movie,2008,TV-14,110 min,"When his powerful crime czar boss kills the man he considered a mentor, a young gangster on the rise goes to war in order to get revenge.","Dramas,International Movies","Asser Yassin,Ruby,Ghassan Massoud,Bassem Samra,Ahmed Azmy",Mohamed Yassin,Egypt,https://www.imdb.com/title/tt1795681/?ref_=plg_rt_1,"Added to Netflix:April 25, 2020"
3320,The Promise,movie,2017,TV-MA,113 min,"In the wake of the 1997 financial crisis, two teens whose families face bankruptcy make a suicide pact – but one of them breaks the promise.","Horror Movies,International Movies,Thrillers","Bee Namthip,Apichaya Thongkham,Thunyaphat Pattarateerachaicharoen,Panisara Rikulsurakan,Deuntem Salitul,Benjamin Joseph Varney,Suchada Poonpattanasuk,Surachai Ningsanond,Teerapop Songwaja,Duangjai Hiransri,Sawanee Utoomma,Chaleeda Gilbert",Sophon Sakdaphisit,Thailand,https://www.imdb.com/title/tt7232438/?ref_=plg_rt_1,"Added to Netflix:September 1, 2018"
3321,The Pursuit,movie,2019,TV-14,76 min,"In a time of turbulence for the free market system, one economist explores how it has lifted billions out of poverty, and might just save us all.",Documentaries,Arthur Brooks,John Papola,United States,https://www.imdb.com/title/tt9153882/?ref_=plg_rt_1,"Added to Netflix:August 7, 2019"
3322,The Pursuit of Happyness,movie,2006,PG-13,117 min,"When Chris and his son are evicted, they face trying times as a desperate Chris accepts an unpaid internship at a stock brokerage firm.",Dramas,"Will Smith,Jaden Smith,Thandie Newton,Brian Howe,James Karen,Dan Castellaneta,Kurt Fuller,Takayo Fischer",Gabriele Muccino,United States,https://www.imdb.com/title/tt0454921/?ref_=plg_rt_1,"Added to Netflix:October 1, 2019"
3323,The Queen,movie,1968,TV-MA,66 min,"From wartime drafts to evening gowns, this candid time capsule documents a 1967 beauty pageant that offers an inside look at competitive drag.","Cult Movies,Documentaries,LGBTQ Movies",,Frank Simon,United States,https://www.imdb.com/title/tt0063477/?ref_=plg_rt_1,"Added to Netflix:January 23, 2020"
3324,The Queen,movie,2006,PG-13,103 min,"After Princess Diana's death, Queen Elizabeth II and Tony Blair face public demands that she be memorialized in a manner beyond standard protocol.","Dramas,International Movies","Helen Mirren,Michael Sheen,James Cromwell,Helen McCrory,Alex Jennings,Roger Allam,Sylvia Syms,Mark Bazeley",Stephen Frears,"United Kingdom,United States,France,Italy",https://www.imdb.com/title/tt0436697/?ref_=plg_rt_1,"Added to Netflix:June 1, 2020"
3325,The Rachel Divide,movie,2018,TV-MA,105 min,"Rachel Dolezal, her family and her critics reckon with the aftermath of a national debate sparked by questions about her racial identity.",Documentaries,,Laura Brownson,United States,https://www.imdb.com/title/tt8106570/?ref_=plg_rt_1,"Added to Netflix:April 27, 2018"
3326,The Rainbow Troops,movie,2008,TV-PG,119 min,Two Indonesian teachers embrace an inspiring crop of gifted young students who've come to study at their crumbling Islamic primary school.,"Children & Family Movies,Dramas,International Movies","Cut Mini Theo,Ikranagara,Lukman Sardi,Ario Bayu,Tora Sudiro",Riri Riza,Indonesia,https://www.imdb.com/title/tt1301264/?ref_=plg_rt_1,"Added to Netflix:October 21, 2018"
3327,The Recall,movie,2017,R,91 min,A getaway trip to a country lake becomes a fight for survival when five friends realize that an alien invasion and mass abduction are underway.,"Horror Movies,Sci-Fi & Fantasy,Thrillers","R.J. Mitte,Wesley Snipes,Jedidiah Goodacre,Laura Bilgeri,Hannah Rose May,Niko Pepaj",Mauro Borrelli,Canada,https://www.imdb.com/title/tt5669936/?ref_=plg_rt_1,"Added to Netflix:February 11, 2020"
3328,The Reconquest,movie,2016,TV-MA,108 min,"Years after they were childhood sweethearts, Manuela and Olmo share a night in Madrid, where they discuss their past and the possibility of a future.","Dramas,International Movies,Romantic Movies","Francesco Carril,Itsaso Arana,Candela Recio,Pablo Hoyos,Aura Garrido",Jonás Trueba,Spain,https://www.imdb.com/title/tt5900208/?ref_=plg_rt_1,"Added to Netflix:February 1, 2017"
3329,The Red Sea Diving Resort,movie,2019,TV-MA,130 min,Undercover agents open up a fake hotel to real tourists as a cover to help smuggle thousands of Ethiopian refugees to safety. Inspired by true events.,"Dramas,Thrillers","Chris Evans,Michael Kenneth Williams,Haley Bennett,Alessandro Nivola,Michiel Huisman,Alex Hassell,Mark Ivanir,Chris Chalk,Greg Kinnear,Ben Kingsley",Gideon Raff,Canada,https://www.imdb.com/title/tt4995776/?ref_=plg_rt_1,"Added to Netflix:July 31, 2019"
3330,The Redeemed and the Dominant: Fittest on Earth,movie,2017,TV-14,120 min,"Questions about endurance, doping and overall toughness surround a group of elite athletes as they compete fiercely at the Reebok Crossfit Games.","Documentaries,Sports Movies",,"Heber Cannon,Mariah Moore,Marston Sawyers",United States,https://www.imdb.com/title/tt5503594/?ref_=plg_rt_1,"Added to Netflix:July 1, 2018"
3331,The Rehearsal,movie,2016,TV-MA,102 min,A drama student is torn between creative possibility and ethical boundaries when his girlfriend's family gets caught up in a sex scandal.,"Dramas,Independent Movies,International Movies","James Rolleston,Kerry Fox,Ella Edwards,Alice Englert",Alison MacLean,New Zealand,https://www.imdb.com/title/tt5820812/?ref_=plg_rt_1,"Added to Netflix:January 1, 2018"
3332,The Reliant,movie,2019,PG-13,116 min,"When a town suffers an economic collapse, social unrest forces a family to seek refuge in the wilderness as bitter outlaws threaten their survival.","Dramas,Faith & Spirituality","Kevin Sorbo,Mollee Gray,Eric Roberts,Brian Bosworth,Julia Denton,Blake Burt,Marisa Lynae Hampton,Josh Murray,Kiera Strauss,Tyler Sanders",Paul Munger,United States,https://www.imdb.com/title/tt6105774/?ref_=plg_rt_1,"Added to Netflix:April 28, 2020"
3333,The Republic of Imbaba,movie,2015,TV-14,90 min,"Living on the edges of Cairo’s Embabah neighborhood, several residents seek to better their circumstances following the January 25 Revolution.","Dramas,International Movies","Bassem Samra,Ola Ghanem,Ahmad Wafiq,Feryal Youssef,Ayman Kandil,Inas Ezz El Din,Mohamed Farouk",Ahmed Al-Badry,,,"Added to Netflix:June 6, 2019"
