,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
616,The Lion King: The Walt Disney Signature Collection,movie,1994,G,91 min,"Celebrate the glory of The Lion King as this magnificent coming-of-age masterpiece takes its rightful place as the reigning star of the acclaimed Walt Disney Signature Collection! With humor and heart, breathtaking animation, and award-winning music, this much beloved story transports you to the Pride Lands and inspires generations of fans to find their places in the “Circle of Life.”","Action-Adventure,Animation,Coming of Age","Jonathan Thomas,Matthew Broderick,James Jones,Jeremy Irons,Moira Kelly,Niketa Calame","Roger Allers,Rob Minkoff",United States,https://www.imdb.com/title/tt0110357/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
617,The Little Mermaid,movie,1989,G,86 min,"Ariel, the fun-loving and mischievous mermaid, is enchanted with all things human. Disregarding her father’s order to stay away from the world above the sea, she swims to the surface and, in a raging storm, rescues the prince of her dreams. Determined to be human, she strikes a bargain with the devious sea witch Ursula and trades her fins and beautiful voice for legs. With her best friend, the adorable and chatty Flounder, and her reluctant chaperone Sebastian, the hilarious, reggae-singing Caribbean crab, at her side, Ariel must win the prince’s love and save her father’s kingdom – all in a heart-pounding race against time. Contains tobacco depictions.","Animation,Family,Fantasy","René Auberjonois,Christopher Barnes,Jodi Benson,Pat Carroll,Paddi Edwards,Buddy Hackett","Ron Clements,John Musker",United States,https://www.imdb.com/title/tt0097757/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
618,The Little Mermaid II:  Return to the Sea,movie,2000,G,75 min,"Ariel, Sebastian, Flounder and all your favorite characters from the original movie splash into a wonderful adventure overflowing with more unforgettable characters, fin-tapping songs and an exciting, action-packed story. Ariel and Eric must hide their precious daughter Melody’s mermaid heritage to protect her from Ursula’s vengeful sister, Morgana. But when the lure of the sea proves too strong for Melody, they call upon King Triton, plus all the good creatures on land and under the waves, to help rescue their daughter and restore harmony to the seas.","Animation,Drama,Fantasy","Jodi Benson,Samuel Wright,Tara Charendoff,Pat Carroll,Buddy Hackett,Kenneth Mars",Jim Kammerud,"United States,Canada,Australia,Taiwan",https://www.imdb.com/title/tt0240684/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
619,The Little Mermaid:  Ariel's Beginning,movie,2008,G,79 min,"Imagine a time long before Ariel met Prince Eric and walked on land – a time when music was banned from the underwater kingdom of Atlantica. Torn between family duty and her love for music, Ariel must make the most difficult choice of her life. With the help of her friends, Sebastian and Flounder, and her six amusing sisters, will the young mermaid be able to restore music, friendship and love to the kingdom?","Animation,Drama,Family","Jodi Benson,Samuel Wright,Jim Cummings,Sally Field,Tara Strong,Jennifer Hale",Peggy Holmes,United States,https://www.imdb.com/title/tt0969647/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
620,The Little Whirlwind,movie,1941,TV-Y7,9 min,"Mickey Mouse wants to enjoy some of Minnie's freshly baked cake, but she wants Mickey to clean up her yard. While Mickey is working, a baby whirlwind plays havoc with his attempts to clean up the fallen leaves. Mickey finally succeeds in driving the little whirlwind away, but it returns with its mama, who completely ruins Mickey’s handiwork. This program is presented as originally created. It may contain outdated cultural depictions.","Animation,Family,Kids","Walt Disney,Thelma Boardman",Riley Thomas,,,"Added to Disney+:November 12, 2019"
621,The Living Desert,movie,1953,G,69 min,"Incredibly desolate... yet beautiful. The eternal paradox known as the desert. And although first glance reveals little more than stones and sand, this land is alive. Moving rocks, spitting mud pots, gorgeous flowers and the never-ending battle for survival between desert creatures of every shape, size and description, all captured by magical photography and awe-inspiring time-lapse sequences.","Animals & Nature,Documentary,Family",Winston Hibler,James Algar,United States,https://www.imdb.com/title/tt0046008/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
622,The Lizzie McGuire Movie,movie,2003,PG,95 min,"Goodbye, home! Hello, Rome! Join America's sweetheart, Lizzie McGuire, on the trip of a lifetime. Lizzie and her classmates are celebrating graduation with a trip to Italy to experience la dolce vita... and some awesome pizza. In a whirlwind of comic events, Lizzie is mistaken for Italy's biggest pop diva, Isabella, and falls for Paolo, Isabella's handsome singing partner. Transformed from awkward teen into international pop star, Lizzie now has the choice of a lifetime. Will becoming Italy's next singing sensation also mean leaving her family and close friends behind? It's up to Lizzie to embrace newfound courage and do things she never thought possible.","Comedy,Coming of Age,Family","Hilary Duff,Adam Lamberg,Robert Carradine,Hallie Todd,Jake Thomas,Yani Gellman",Jim Fall,United States,https://www.imdb.com/title/tt0306841/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
623,The Lost Tomb of Alexander the Great,movie,2019,TV-PG,44 min,"Archaeologist Pepi Papakosta is on a mission to find Alexander the Great’s lost tomb. Excavating in the center of Alexandria, Egypt, the city Alexander founded 2,300 years ago, she has discovered a rare marble statue of Alexander, along with Greek treasures and secret tunnels. But Pepi’s biggest find is an extraordinary discovery even she was not expecting.","Documentary,Historical",Matt McFetridge,Duncan Singh,United Kingdom,https://www.imdb.com/title/tt10290670/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
624,The Love Bug (1969),movie,1969,G,108 min,"He's the star who provides the most laughs per gallon. He's Herbie, the lovable car with a mind of his own. Dean Jones, Michele Lee and Buddy Hackett join Herbie in this revved-up comedy classic. Jones plays down-on-his-luck race car driver Jim Douglas, who reluctantly teams up with the little machine. While Douglas thinks his sudden winning streak is due to his skill, not Herbie's, he finally realizes the car's worth when a sneaky rival plots to steal Herbie for himself. Contains tobacco depictions.","Action-Adventure,Comedy,Family","Dean Jones,Michele Lee,David Tomlinson,Buddy Hackett,Joe Flynn,Benson Fong",Robert Stevenson,United States,https://www.imdb.com/title/tt0064603/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
625,The Many Adventures of Winnie the Pooh,movie,1977,TV-Y,75 min,"Celebrate the magical tales that started the Pooh tradition. These charming stories are filled with timeless Hundred Acre Wood adventures: the first meeting between Pooh and Tigger, Pooh getting stuck in Rabbit's house from eating too much hunny and the lovable characters' flurry of activity on a windy day. Accompanied by the engaging songs that endeared Winnie the Pooh and his friends to fans of all ages, such as ""Little Black Rain Cloud"" and ""Rumbly In My Tumbly,"" these classic moments continue to enchant children and Pooh-lovers alike.","Animation,Kids","Sebastian Cabot,Junius Matthews,Barbara Luddy,Howard Morris,John Fiedler,Ralph Wright","Wolfgang Reitherman,John Lounsbery",United States,https://www.imdb.com/title/tt0076363/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
626,The Million Dollar Duck,movie,1971,G,93 min,"Research professor Albert Dooley (Dean Jones) is stuck with past-due bills and one downy, dense lab duck. But an ordinary bird turns extraordinary when he is accidentally zapped with radiation and casually starts laying the proverbial ""golden eggs."" Cashing in on newfound riches becomes a sidesplitting scramble as the secret gets out, and friends, neighbors and government T-men mount an all-out quack attack to capture the rare bird.","Comedy,Family","Dean Jones,Sandy Duncan,Joe Flynn,Tony Roberts,James Gregory,Lee Montgomery",Vincent McEveety,United States,https://www.imdb.com/title/tt0066728/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
627,The Mistle-Tones,movie,2012,TV-PG,87 min,"Holly is all set to audition for the newly vacated spot in The Snow Belles, a legendary local Christmas group that was founded by her late mother. Shocked and upset when the slot goes to the barely talented best friend of the group's leader, Marci, Holly sets out to create her own musical group, The Mistle-Tones, and challenges her rivals to a Christmas Eve sing-off.","Drama,Music","Tia Mowry,Jonathan Moore,Andy Gala,Megan Duffy,Jason Rogel,Tammy Townsend",Paul Hoen,United States,https://www.imdb.com/title/tt2490352/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
628,The Moon-Spinners,movie,1964,PG,119 min,"Start with a fortune in stolen jewels. Add a dash of danger. A pinch of romance. Season with Hitchcock-like intrigue and comic flair. What do you have? A mystery thriller for the whole family. Set against the sun-bleached beauty of the Isle of Crete, the story pits a young English tourist (Hayley Mills) against a wily Greek jewel thief (Eli Wallach). Mistaken identities and perilous escapes – including a nail-biting battle with a windmill – lead the junior-miss detective to a final confrontation aboard the yacht of an eccentric millionairess (Pola Negri) with a passion for priceless gems and pet cheetahs!","Crime,Drama,Mystery","Hayley Mills,Joan Greenwood,Michael Davis,Irene Papas,Paul Stassino,Eli Wallach",James Neilson,United States,https://www.imdb.com/title/tt0058371/?ref_=plg_rt_1,"Added to Disney+:May 29, 2020"
629,The Muppet Christmas Carol,movie,1992,G,87 min,"Tis the season for love, laughter and one of the most cherished stories of all time. Join Kermit the Frog, Miss Piggy and all the hilarious Muppets in this merry, magical version of Charles Dickens' classic tale. Michael Caine gives a performance that's anything but ""bah, humbug!"" as greedy, penny-pinching Ebenezer Scrooge. One fateful Christmas Eve, Scrooge is visited by the Ghosts of Christmas Past, Present and Future. Together with kind, humble Bob Cratchit (Kermit the Frog) and his family, these Spirits open Scrooge's eyes – and his heart – to the true meaning of Christmas.","Comedy,Drama,Family","Michael Caine,Steve Whitmire,Frank Oz,Dave Goelz,Jerry Nelson,David Rudman",Brian Henson,"United States,United Kingdom",https://www.imdb.com/title/tt0104940/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
630,The Muppet Movie,movie,1979,G,95 min,"After a chance meeting with a talent scout, Kermit the Frog heads to Hollywood, dreaming about the world of show business. Along the way, Fozzie, Gonzo and Miss Piggy join him in hopes of becoming big stars, too. But everything goes awry when Kermit falls into the clutches of Doc Hopper (Charles Durning), a villain who wants to promote – at all costs – his network of fast-food restaurants that sell fried frog-legs. Contains tobacco depictions.","Action-Adventure,Comedy,Family","Jim Henson,Frank Oz,Jerry Nelson,Richard Hunt,Dave Goelz,Charles Durning",James Frawley,"United Kingdom,United States",https://www.imdb.com/title/tt0079588/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
631,The Muppets,movie,2011,PG,108 min,"While on vacation in Los Angeles, Walter, the world’s biggest Muppet fan, his brother Gary and friend Mary uncover the diabolical plot of a greedy oil millionaire to destroy the Muppet Theater. Now, the Muppet-loving trio must quickly reunite Kermit, Miss Piggy, Fozzie Bear and their friends to stage the greatest Muppet telethon ever and save their beloved theater.","Comedy,Family,Kids","Jason Segel,Amy Adams,Chris Cooper,Rashida Jones,Steve Whitmire,Eric Jacobson",James Bobin,United States,https://www.imdb.com/title/tt1204342/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
